netid,replicate_num,max_subset_size,net_hwcd_default,net_hwcd_outgroup,constraint_diffs_default,constraint_diffs_outgroup,gauss_sigmas,gauss_error_level
n100r5,1,25,16.0,10.0,14.0,10.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,14.0,28.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,20.0,20.0,3.494900994693274,high
n100r5,1,25,4.0,4.0,4.0,4.0,1.747450497346637,med
n100r5,1,25,6.0,2.0,6.0,2.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,16.0,20.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,6.0,6.0,3.494900994693274,high
n100r5,1,25,6.0,6.0,4.0,4.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,16.0,16.0,3.494900994693274,high
n100r5,1,25,24.0,18.0,16.0,16.0,0.8737252486733185,low
n100r5,1,25,20.0,18.0,18.0,18.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,12.0,18.0,3.494900994693274,high
n100r5,1,25,10.0,18.0,10.0,12.0,0.8737252486733185,low
n100r5,1,25,8.0,22.0,6.0,6.0,0.8737252486733185,low
n100r5,1,25,24.0,8.0,4.0,4.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,2.0,2.0,3.494900994693274,high
n100r5,1,25,24.0,12.0,4.0,4.0,1.747450497346637,med
n100r5,1,25,4.0,4.0,2.0,2.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,25,12.0,18.0,10.0,14.0,1.747450497346637,med
n100r5,1,25,18.0,20.0,18.0,18.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,6.0,6.0,3.494900994693274,high
n100r5,1,25,0.0,0.0,0.0,0.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,6.0,8.0,3.494900994693274,high
n100r5,1,25,16.0,4.0,2.0,2.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,4.0,2.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,14.0,14.0,3.494900994693274,high
n100r5,1,25,4.0,4.0,2.0,2.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,12.0,14.0,3.494900994693274,high
n100r5,1,25,18.0,16.0,16.0,16.0,1.747450497346637,med
n100r5,1,25,26.0,22.0,18.0,14.0,1.747450497346637,med
n100r5,1,25,18.0,22.0,16.0,16.0,0.8737252486733185,low
n100r5,1,25,8.0,12.0,8.0,10.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,4.0,4.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,12.0,6.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,8.0,8.0,3.494900994693274,high
n100r5,1,25,16.0,32.0,16.0,16.0,0.8737252486733185,low
n100r5,1,25,2.0,2.0,0.0,0.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,25,18.0,32.0,14.0,32.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,18.0,6.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,6.0,8.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,32.0,20.0,3.494900994693274,high
n100r5,1,25,8.0,10.0,8.0,10.0,0.8737252486733185,low
n100r5,1,25,12.0,22.0,10.0,22.0,0.8737252486733185,low
n100r5,1,25,6.0,8.0,6.0,6.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,10.0,12.0,3.494900994693274,high
n100r5,1,25,8.0,6.0,6.0,6.0,1.747450497346637,med
n100r5,1,25,14.0,14.0,4.0,4.0,1.747450497346637,med
n100r5,1,25,12.0,12.0,12.0,12.0,0.8737252486733185,low
n100r5,1,25,12.0,26.0,12.0,12.0,0.8737252486733185,low
n100r5,1,25,42.0,20.0,20.0,20.0,0.8737252486733185,low
n100r5,1,25,24.0,18.0,22.0,12.0,0.8737252486733185,low
n100r5,1,25,4.0,20.0,4.0,4.0,0.8737252486733185,low
n100r5,1,25,12.0,14.0,12.0,14.0,1.747450497346637,med
n100r5,1,25,28.0,32.0,20.0,20.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,25,6.0,6.0,4.0,4.0,1.747450497346637,med
n100r5,1,25,32.0,20.0,32.0,20.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,6.0,6.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,25,12.0,16.0,12.0,12.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,14.0,30.0,3.494900994693274,high
n100r5,1,25,14.0,28.0,12.0,12.0,0.8737252486733185,low
n100r5,1,25,4.0,4.0,2.0,2.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,2.0,2.0,3.494900994693274,high
n100r5,1,25,28.0,22.0,16.0,18.0,1.747450497346637,med
n100r5,1,25,18.0,24.0,14.0,14.0,0.8737252486733185,low
n100r5,1,25,16.0,10.0,14.0,10.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,4.0,4.0,3.494900994693274,high
n100r5,1,25,10.0,10.0,10.0,10.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,12.0,10.0,3.494900994693274,high
n100r5,1,25,0.0,0.0,0.0,0.0,0.8737252486733185,low
n100r5,1,25,10.0,10.0,10.0,10.0,0.8737252486733185,low
n100r5,1,25,-1.0,84.0,12.0,4.0,3.494900994693274,high
n100r5,1,25,26.0,14.0,16.0,14.0,1.747450497346637,med
n100r5,1,25,28.0,12.0,22.0,10.0,1.747450497346637,med
n100r5,1,25,30.0,18.0,14.0,18.0,1.747450497346637,med
n100r5,1,25,30.0,12.0,28.0,12.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,22.0,14.0,3.494900994693274,high
n100r5,1,25,6.0,6.0,6.0,6.0,0.8737252486733185,low
n100r5,1,25,14.0,10.0,14.0,10.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,8.0,8.0,3.494900994693274,high
n100r5,1,25,26.0,32.0,18.0,16.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,25,8.0,8.0,4.0,6.0,1.747450497346637,med
n100r5,1,25,20.0,6.0,20.0,4.0,0.8737252486733185,low
n100r5,1,25,-1.0,-1.0,16.0,16.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,24.0,14.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,24.0,12.0,3.494900994693274,high
n100r5,1,25,-1.0,-1.0,10.0,10.0,3.494900994693274,high
n100r5,1,25,20.0,18.0,16.0,16.0,1.747450497346637,med
n100r5,1,25,14.0,24.0,14.0,14.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,10.0,10.0,3.494900994693274,high
n100r5,1,25,14.0,12.0,12.0,12.0,1.747450497346637,med
n100r5,1,25,8.0,6.0,6.0,6.0,1.747450497346637,med
n100r5,1,25,-1.0,-1.0,2.0,2.0,3.494900994693274,high
n100r5,1,25,12.0,10.0,10.0,10.0,1.747450497346637,med
n100r5,1,25,12.0,14.0,12.0,12.0,0.8737252486733185,low
n200r10,1,25,20.0,12.0,12.0,12.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,26.0,28.0,3.72143602904068,high
n200r10,1,25,60.0,34.0,34.0,28.0,1.86071801452034,med
n200r10,1,25,4.0,2.0,2.0,2.0,1.86071801452034,med
n200r10,1,25,24.0,12.0,12.0,12.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,28.0,42.0,3.72143602904068,high
n200r10,1,25,8.0,6.0,2.0,2.0,1.86071801452034,med
n200r10,1,25,18.0,18.0,12.0,14.0,1.86071801452034,med
n200r10,1,25,16.0,8.0,14.0,6.0,1.86071801452034,med
n200r10,1,25,10.0,2.0,2.0,2.0,1.86071801452034,med
n200r10,1,25,40.0,42.0,38.0,32.0,0.93035900726017,low
n200r10,1,25,4.0,2.0,2.0,2.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,22.0,18.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,30.0,40.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,20.0,22.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,36.0,32.0,3.72143602904068,high
n200r10,1,25,34.0,20.0,20.0,18.0,0.93035900726017,low
n200r10,1,25,20.0,42.0,18.0,26.0,0.93035900726017,low
n200r10,1,25,18.0,12.0,6.0,6.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,30.0,34.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,36.0,32.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,28.0,28.0,3.72143602904068,high
n200r10,1,25,12.0,8.0,8.0,8.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,36.0,34.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,6.0,6.0,3.72143602904068,high
n200r10,1,25,36.0,40.0,32.0,28.0,1.86071801452034,med
n200r10,1,25,6.0,4.0,2.0,2.0,1.86071801452034,med
n200r10,1,25,30.0,28.0,14.0,14.0,1.86071801452034,med
n200r10,1,25,36.0,34.0,28.0,26.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,20.0,24.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,26.0,28.0,3.72143602904068,high
n200r10,1,25,28.0,32.0,16.0,30.0,0.93035900726017,low
n200r10,1,25,24.0,26.0,22.0,26.0,1.86071801452034,med
n200r10,1,25,40.0,34.0,34.0,34.0,1.86071801452034,med
n200r10,1,25,24.0,-1.0,12.0,12.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,36.0,38.0,3.72143602904068,high
n200r10,1,25,8.0,26.0,6.0,20.0,0.93035900726017,low
n200r10,1,25,28.0,16.0,12.0,12.0,1.86071801452034,med
n200r10,1,25,20.0,22.0,18.0,22.0,0.93035900726017,low
n200r10,1,25,8.0,6.0,6.0,6.0,0.93035900726017,low
n200r10,1,25,30.0,26.0,26.0,26.0,0.93035900726017,low
n200r10,1,25,48.0,46.0,34.0,44.0,1.86071801452034,med
n200r10,1,25,6.0,4.0,4.0,4.0,1.86071801452034,med
n200r10,1,25,32.0,42.0,26.0,28.0,1.86071801452034,med
n200r10,1,25,40.0,18.0,18.0,18.0,0.93035900726017,low
n200r10,1,25,20.0,28.0,14.0,18.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,10.0,6.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,34.0,30.0,3.72143602904068,high
n200r10,1,25,18.0,14.0,6.0,14.0,1.86071801452034,med
n200r10,1,25,48.0,44.0,28.0,36.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,44.0,36.0,3.72143602904068,high
n200r10,1,25,6.0,4.0,2.0,2.0,1.86071801452034,med
n200r10,1,25,8.0,16.0,6.0,6.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,36.0,26.0,3.72143602904068,high
n200r10,1,25,30.0,32.0,24.0,30.0,0.93035900726017,low
n200r10,1,25,14.0,14.0,12.0,12.0,1.86071801452034,med
n200r10,1,25,14.0,20.0,12.0,12.0,1.86071801452034,med
n200r10,1,25,34.0,50.0,32.0,36.0,0.93035900726017,low
n200r10,1,25,-1.0,38.0,26.0,26.0,1.86071801452034,med
n200r10,1,25,26.0,32.0,24.0,24.0,0.93035900726017,low
n200r10,1,25,44.0,38.0,30.0,34.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,40.0,34.0,3.72143602904068,high
n200r10,1,25,30.0,28.0,22.0,24.0,0.93035900726017,low
n200r10,1,25,22.0,16.0,18.0,14.0,1.86071801452034,med
n200r10,1,25,4.0,2.0,2.0,2.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,14.0,14.0,3.72143602904068,high
n200r10,1,25,6.0,4.0,4.0,4.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,30.0,32.0,3.72143602904068,high
n200r10,1,25,8.0,8.0,6.0,8.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,20.0,18.0,3.72143602904068,high
n200r10,1,25,14.0,24.0,12.0,18.0,1.86071801452034,med
n200r10,1,25,22.0,20.0,20.0,20.0,0.93035900726017,low
n200r10,1,25,8.0,6.0,2.0,2.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,8.0,12.0,3.72143602904068,high
n200r10,1,25,36.0,36.0,30.0,30.0,0.93035900726017,low
n200r10,1,25,62.0,28.0,48.0,28.0,0.93035900726017,low
n200r10,1,25,36.0,34.0,28.0,24.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,22.0,22.0,3.72143602904068,high
n200r10,1,25,8.0,-1.0,6.0,10.0,1.86071801452034,med
n200r10,1,25,30.0,26.0,28.0,26.0,1.86071801452034,med
n200r10,1,25,44.0,38.0,38.0,32.0,1.86071801452034,med
n200r10,1,25,28.0,34.0,20.0,34.0,0.93035900726017,low
n200r10,1,25,30.0,26.0,26.0,26.0,0.93035900726017,low
n200r10,1,25,24.0,16.0,16.0,16.0,0.93035900726017,low
n200r10,1,25,42.0,38.0,32.0,38.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,14.0,14.0,3.72143602904068,high
n200r10,1,25,30.0,28.0,28.0,28.0,0.93035900726017,low
n200r10,1,25,30.0,30.0,28.0,24.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,28.0,36.0,3.72143602904068,high
n200r10,1,25,12.0,6.0,10.0,6.0,0.93035900726017,low
n200r10,1,25,-1.0,-1.0,12.0,14.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,40.0,30.0,3.72143602904068,high
n200r10,1,25,12.0,10.0,10.0,10.0,1.86071801452034,med
n200r10,1,25,24.0,18.0,22.0,18.0,0.93035900726017,low
n200r10,1,25,36.0,22.0,30.0,14.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,34.0,22.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,36.0,32.0,3.72143602904068,high
n200r10,1,25,36.0,40.0,28.0,34.0,1.86071801452034,med
n200r10,1,25,-1.0,-1.0,24.0,26.0,3.72143602904068,high
n200r10,1,25,-1.0,-1.0,6.0,6.0,3.72143602904068,high
n50r2,1,25,2.0,2.0,0.0,0.0,0.9907050240771663,low
n50r2,1,25,12.0,8.0,10.0,6.0,0.9907050240771663,low
n50r2,1,25,40.0,36.0,12.0,12.0,3.9628200963086653,high
n50r2,1,25,-1.0,-1.0,2.0,2.0,3.9628200963086653,high
n50r2,1,25,-1.0,-1.0,12.0,14.0,3.9628200963086653,high
n50r2,1,25,44.0,34.0,6.0,6.0,3.9628200963086653,high
n50r2,1,25,8.0,6.0,6.0,6.0,0.9907050240771663,low
n50r2,1,25,8.0,6.0,4.0,4.0,1.9814100481543326,med
n50r2,1,25,6.0,8.0,4.0,4.0,0.9907050240771663,low
n50r2,1,25,4.0,6.0,2.0,4.0,0.9907050240771663,low
n50r2,1,25,14.0,14.0,10.0,6.0,1.9814100481543326,med
n50r2,1,25,2.0,4.0,2.0,2.0,0.9907050240771663,low
n50r2,1,25,8.0,6.0,0.0,0.0,1.9814100481543326,med
n50r2,1,25,26.0,16.0,8.0,8.0,1.9814100481543326,med
n50r2,1,25,-1.0,4.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,16.0,16.0,8.0,10.0,1.9814100481543326,med
n50r2,1,25,-1.0,46.0,8.0,8.0,3.9628200963086653,high
n50r2,1,25,-1.0,6.0,4.0,4.0,0.9907050240771663,low
n50r2,1,25,4.0,10.0,2.0,8.0,0.9907050240771663,low
n50r2,1,25,-1.0,12.0,8.0,8.0,0.9907050240771663,low
n50r2,1,25,12.0,8.0,10.0,8.0,0.9907050240771663,low
n50r2,1,25,6.0,12.0,4.0,4.0,0.9907050240771663,low
n50r2,1,25,22.0,30.0,12.0,14.0,1.9814100481543326,med
n50r2,1,25,10.0,4.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,12.0,10.0,6.0,8.0,1.9814100481543326,med
n50r2,1,25,-1.0,-1.0,10.0,10.0,3.9628200963086653,high
n50r2,1,25,-1.0,-1.0,18.0,14.0,3.9628200963086653,high
n50r2,1,25,-1.0,-1.0,10.0,8.0,1.9814100481543326,med
n50r2,1,25,6.0,2.0,4.0,0.0,0.9907050240771663,low
n50r2,1,25,4.0,14.0,4.0,10.0,0.9907050240771663,low
n50r2,1,25,6.0,2.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,0.0,2.0,0.0,0.0,1.9814100481543326,med
n50r2,1,25,4.0,14.0,4.0,8.0,0.9907050240771663,low
n50r2,1,25,-1.0,-1.0,10.0,8.0,3.9628200963086653,high
n50r2,1,25,-1.0,10.0,10.0,10.0,0.9907050240771663,low
n50r2,1,25,6.0,2.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,12.0,12.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,-1.0,-1.0,6.0,8.0,3.9628200963086653,high
n50r2,1,25,2.0,2.0,0.0,0.0,0.9907050240771663,low
n50r2,1,25,12.0,12.0,6.0,6.0,1.9814100481543326,med
n50r2,1,25,16.0,16.0,8.0,10.0,1.9814100481543326,med
n50r2,1,25,-1.0,24.0,8.0,14.0,1.9814100481543326,med
n50r2,1,25,14.0,14.0,8.0,8.0,1.9814100481543326,med
n50r2,1,25,12.0,12.0,10.0,10.0,0.9907050240771663,low
n50r2,1,25,-1.0,-1.0,6.0,6.0,3.9628200963086653,high
n50r2,1,25,-1.0,-1.0,2.0,2.0,3.9628200963086653,high
n50r2,1,25,8.0,16.0,6.0,8.0,1.9814100481543326,med
n50r2,1,25,-1.0,-1.0,2.0,2.0,3.9628200963086653,high
n50r2,1,25,8.0,10.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,4.0,6.0,4.0,4.0,0.9907050240771663,low
n50r2,1,25,10.0,8.0,6.0,6.0,1.9814100481543326,med
n50r2,1,25,14.0,20.0,10.0,12.0,1.9814100481543326,med
n50r2,1,25,-1.0,-1.0,2.0,2.0,3.9628200963086653,high
n50r2,1,25,-1.0,12.0,4.0,4.0,1.9814100481543326,med
n50r2,1,25,16.0,18.0,2.0,8.0,1.9814100481543326,med
n50r2,1,25,26.0,20.0,12.0,20.0,1.9814100481543326,med
n50r2,1,25,6.0,4.0,2.0,2.0,0.9907050240771663,low
n50r2,1,25,12.0,8.0,12.0,8.0,1.9814100481543326,med
n50r2,1,25,6.0,6.0,2.0,2.0,0.9907050240771663,low
n50r2,1,25,12.0,20.0,6.0,6.0,1.9814100481543326,med
n50r2,1,25,12.0,8.0,10.0,6.0,1.9814100481543326,med
n50r2,1,25,24.0,18.0,12.0,6.0,1.9814100481543326,med
n50r2,1,25,8.0,10.0,2.0,8.0,1.9814100481543326,med
n50r2,1,25,-1.0,-1.0,8.0,8.0,3.9628200963086653,high
n50r2,1,25,4.0,4.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,8.0,6.0,6.0,6.0,0.9907050240771663,low
n50r2,1,25,-1.0,-1.0,2.0,2.0,3.9628200963086653,high
n50r2,1,25,6.0,8.0,4.0,4.0,1.9814100481543326,med
n50r2,1,25,10.0,10.0,4.0,4.0,0.9907050240771663,low
n50r2,1,25,12.0,-1.0,4.0,4.0,1.9814100481543326,med
n50r2,1,25,4.0,6.0,4.0,4.0,0.9907050240771663,low
n50r2,1,25,0.0,2.0,0.0,0.0,0.9907050240771663,low
n50r2,1,25,-1.0,-1.0,10.0,8.0,3.9628200963086653,high
n50r2,1,25,14.0,16.0,12.0,12.0,0.9907050240771663,low
n50r2,1,25,12.0,8.0,8.0,8.0,1.9814100481543326,med
n50r2,1,25,10.0,8.0,6.0,6.0,1.9814100481543326,med
n50r2,1,25,14.0,12.0,8.0,8.0,1.9814100481543326,med
n50r2,1,25,2.0,4.0,0.0,4.0,0.9907050240771663,low
n50r2,1,25,6.0,8.0,6.0,6.0,1.9814100481543326,med
n50r2,1,25,10.0,8.0,8.0,8.0,0.9907050240771663,low
n50r2,1,25,22.0,16.0,6.0,6.0,1.9814100481543326,med
n50r2,1,25,8.0,4.0,2.0,2.0,1.9814100481543326,med
n50r2,1,25,6.0,6.0,4.0,4.0,0.9907050240771663,low
n50r2,1,25,-1.0,-1.0,6.0,6.0,3.9628200963086653,high
n50r2,1,25,-1.0,42.0,0.0,0.0,3.9628200963086653,high
n50r2,1,25,-1.0,-1.0,4.0,4.0,3.9628200963086653,high
n50r2,1,25,-1.0,-1.0,6.0,10.0,3.9628200963086653,high
n50r2,1,25,-1.0,8.0,6.0,6.0,0.9907050240771663,low
n50r2,1,25,-1.0,-1.0,4.0,4.0,3.9628200963086653,high
n50r2,1,25,22.0,22.0,12.0,12.0,1.9814100481543326,med
n50r2,1,25,8.0,12.0,4.0,6.0,1.9814100481543326,med
n50r2,1,25,32.0,-1.0,0.0,0.0,3.9628200963086653,high
n50r2,1,25,16.0,12.0,14.0,8.0,0.9907050240771663,low
n50r2,1,25,12.0,16.0,0.0,0.0,1.9814100481543326,med
n50r2,1,25,8.0,8.0,8.0,8.0,0.9907050240771663,low
n50r2,1,25,12.0,14.0,8.0,8.0,1.9814100481543326,med
n50r2,1,25,-1.0,-1.0,2.0,2.0,3.9628200963086653,high
n50r2,1,25,-1.0,38.0,2.0,4.0,3.9628200963086653,high
n50r2,1,25,14.0,-1.0,8.0,10.0,1.9814100481543326,med
n50r2,1,25,-1.0,-1.0,4.0,4.0,3.9628200963086653,high
n100r5,1,15,30.0,42.0,22.0,28.0,1.747450497346637,med
n100r5,1,15,6.0,6.0,2.0,2.0,0.8737252486733185,low
n100r5,1,15,10.0,10.0,6.0,6.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,15,20.0,12.0,2.0,2.0,1.747450497346637,med
n100r5,1,15,4.0,4.0,0.0,0.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,30.0,20.0,3.494900994693274,high
n100r5,1,15,14.0,46.0,10.0,32.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,14.0,14.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,22.0,22.0,3.494900994693274,high
n100r5,1,15,24.0,24.0,18.0,18.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,20.0,20.0,3.494900994693274,high
n100r5,1,15,46.0,50.0,32.0,28.0,1.747450497346637,med
n100r5,1,15,16.0,10.0,2.0,2.0,1.747450497346637,med
n100r5,1,15,34.0,28.0,26.0,24.0,1.747450497346637,med
n100r5,1,15,26.0,24.0,16.0,18.0,1.747450497346637,med
n100r5,1,15,4.0,4.0,0.0,0.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,18.0,30.0,3.494900994693274,high
n100r5,1,15,22.0,18.0,18.0,14.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,8.0,4.0,3.494900994693274,high
n100r5,1,15,8.0,12.0,4.0,4.0,0.8737252486733185,low
n100r5,1,15,6.0,6.0,0.0,0.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,10.0,10.0,3.494900994693274,high
n100r5,1,15,18.0,22.0,14.0,14.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,8.0,8.0,3.494900994693274,high
n100r5,1,15,28.0,28.0,22.0,22.0,1.747450497346637,med
n100r5,1,15,32.0,48.0,22.0,34.0,1.747450497346637,med
n100r5,1,15,22.0,22.0,18.0,18.0,0.8737252486733185,low
n100r5,1,15,-1.0,22.0,18.0,18.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,16.0,14.0,3.494900994693274,high
n100r5,1,15,8.0,10.0,4.0,4.0,1.747450497346637,med
n100r5,1,15,26.0,26.0,2.0,2.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,30.0,28.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,12.0,8.0,3.494900994693274,high
n100r5,1,15,8.0,16.0,4.0,4.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,24.0,16.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,20.0,24.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,8.0,8.0,3.494900994693274,high
n100r5,1,15,10.0,14.0,6.0,10.0,0.8737252486733185,low
n100r5,1,15,28.0,28.0,22.0,20.0,0.8737252486733185,low
n100r5,1,15,32.0,36.0,24.0,28.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,8.0,8.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,6.0,6.0,3.494900994693274,high
n100r5,1,15,30.0,30.0,2.0,2.0,1.747450497346637,med
n100r5,1,15,26.0,42.0,22.0,36.0,0.8737252486733185,low
n100r5,1,15,42.0,40.0,26.0,24.0,1.747450497346637,med
n100r5,1,15,38.0,28.0,24.0,22.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,14.0,14.0,3.494900994693274,high
n100r5,1,15,22.0,28.0,16.0,22.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,14.0,22.0,3.494900994693274,high
n100r5,1,15,30.0,34.0,20.0,22.0,1.747450497346637,med
n100r5,1,15,6.0,6.0,2.0,2.0,1.747450497346637,med
n100r5,1,15,42.0,36.0,28.0,30.0,0.8737252486733185,low
n100r5,1,15,8.0,14.0,4.0,8.0,0.8737252486733185,low
n100r5,1,15,10.0,10.0,6.0,6.0,0.8737252486733185,low
n100r5,1,15,36.0,-1.0,14.0,14.0,1.747450497346637,med
n100r5,1,15,30.0,28.0,22.0,22.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,15,16.0,26.0,12.0,20.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,2.0,0.0,3.494900994693274,high
n100r5,1,15,28.0,36.0,22.0,26.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,15,24.0,20.0,14.0,12.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,18.0,14.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,22.0,14.0,3.494900994693274,high
n100r5,1,15,-1.0,32.0,12.0,12.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,15,32.0,36.0,12.0,12.0,1.747450497346637,med
n100r5,1,15,-1.0,-1.0,24.0,30.0,3.494900994693274,high
n100r5,1,15,34.0,32.0,24.0,28.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,18.0,18.0,3.494900994693274,high
n100r5,1,15,8.0,8.0,4.0,4.0,0.8737252486733185,low
n100r5,1,15,6.0,10.0,2.0,6.0,1.747450497346637,med
n100r5,1,15,10.0,10.0,6.0,6.0,0.8737252486733185,low
n100r5,1,15,22.0,28.0,18.0,18.0,0.8737252486733185,low
n100r5,1,15,20.0,20.0,16.0,16.0,1.747450497346637,med
n100r5,1,15,20.0,26.0,16.0,16.0,1.747450497346637,med
n100r5,1,15,12.0,12.0,8.0,8.0,0.8737252486733185,low
n100r5,1,15,26.0,34.0,16.0,18.0,1.747450497346637,med
n100r5,1,15,30.0,28.0,24.0,24.0,0.8737252486733185,low
n100r5,1,15,-1.0,-1.0,12.0,28.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,22.0,18.0,3.494900994693274,high
n100r5,1,15,-1.0,-1.0,18.0,24.0,3.494900994693274,high
n100r5,1,15,54.0,36.0,28.0,20.0,1.747450497346637,med
